text,bias,bias_BABESG2,objective_BABESG2,partly-subjective_BABESG2,subjective_BABESG2,nonpartisan_headline,slight-partisan_headline,hyperpartisan_headline,nonpartisan_article,slight-partisan_article,hyperpartisan_article,true_LIAR,mostly-true_LIAR,half-true_LIAR,barely-true_LIAR,false_LIAR,pants-fire_LIAR,bluff_FakeNewsTFG,negative_NewsMTSC,neutral_NewsMTSC,positive_NewsMTSC
The Trump administration is working on a plan to let the Social Security Administration (SSA) check up on claimants on Facebook and Twitter in order to root out fraud and abuse in the disability program.,0,0.0675814,0.99588263,0.0031271635,0.0009901942,0.05631497,0.8238407,0.119844295,0.90933555,0.011678471,0.07898591,0.0065397513,0.011012302,0.17202058,0.44384676,0.3543124,0.012268176,0.00036221504,0.99267596,0.0058698584,0.0014542427
"The suggestion that the use of the phrase ""ladies and gentlemen"" is a real threat to transgender individuals downplays their actual struggle for acceptance in modern America.",0,0.1956549,0.0008464593,0.018681254,0.98047227,0.002322058,0.8031467,0.19453125,0.0033312112,0.0403051,0.95636374,0.20286639,0.5400643,0.23510885,0.0062316763,0.012779797,0.002948998,0.063295595,0.9965977,0.0023717114,0.0010306516
"In their place, Trump credits himself for early and stronger travel bans, even if the evidence now is about home-grown coronavirus spread.",1,0.8782337,0.0010905971,0.09877096,0.90013844,0.0013898715,0.99662834,0.0019817855,0.0018529439,0.00912168,0.9890254,0.015549362,0.09652045,0.8441323,0.028737497,0.009343778,0.005716573,0.00024525862,0.0022630228,0.0003721898,0.9973648
"After years of being berated as racist or ignorant, Donald Trump reassures everyday Americans that their views are valid and their way of life is worthwhile. He lets them fulfill the only dream most Americans have: to live their lives as they please without harassment or contempt from their government.",0,0.29583895,0.0018922962,0.1736897,0.82441807,0.000793285,0.84888244,0.15032427,0.0004334544,0.0007604594,0.9988061,0.01472568,0.021657754,0.24228205,0.5819876,0.10967906,0.029667746,0.03426477,0.002435938,0.0003470973,0.99721694
"For our friends on the Left, Trump’s refusal to wear a mask is irresponsible toxic masculinity that is sending the wrong message and getting people killed, even though Dr. Deborah Brix has explained it’s not much of a risk. Biden, meanwhile, to their minds is leading by example by wearing his mask even when there is no good reason he should.",1,0.9849481,0.00051835884,0.007214137,0.99226755,0.00083479745,0.8570325,0.14213274,0.0002850329,0.00062165316,0.9990933,0.011909606,0.016662246,0.14345479,0.56708795,0.23475522,0.026130121,0.45043376,0.99836844,0.0008387456,0.00079288933
"While conservatives may find comfort in the old saw that those who aren’t liberal at 20 have no heart, and those who aren’t conservative at 40 have no brain, the truth, as Levin knows, is that those who are statists at 20 usually end up statists at 40. And he’s not content to allow time to take its uncertain political toll. ",0,0.229377,0.00072052906,0.009671799,0.98960763,0.0035540047,0.6799903,0.31645566,0.0005205266,0.0012133993,0.99826616,0.013015964,0.034003153,0.34910348,0.31023228,0.28498814,0.008656991,0.33482623,0.99482214,0.003633893,0.0015439879
"During a town hall on CNN on Thursday, 2020 Democratic presidential candidate Sen. Elizabeth Warren (D-MA) stated that nothing will be as effective in combatting sexist media coverage “as electing a woman president of the United States.”",0,0.11903346,0.99579066,0.003917772,0.00029152803,0.009542715,0.9888736,0.0015837065,0.0012513933,0.0016399233,0.99710864,0.029032383,0.01232772,0.10186542,0.0880236,0.7620958,0.0066550844,0.093428165,0.0019938753,0.98090243,0.017103668
"The widened healthcare discussion appeared unlikely to yield dramatic changes soon, but marked a shift from the long-running, Republican effort to gut 2010’s Patient Protection and Affordable Care Act, as Obamacare is formally known.",0,0.25451648,0.051120013,0.9451088,0.0037712236,0.03042443,0.3934913,0.57608426,0.0008153532,0.002955835,0.9962288,0.011921572,0.030655028,0.60401314,0.17871907,0.16892304,0.005768177,0.002968467,0.99558455,0.0034701708,0.0009452781
"In the video, while answering a question of whether conservatives have legitimate fears of Islamic terrorism and therefore justification for measures to stop it, she appears to say that white men are in fact a greater threat.",1,0.89245105,0.8398014,0.15929805,0.0009006256,0.0013052077,0.9181445,0.08055029,0.0033807866,0.008872673,0.9877465,0.010251885,0.013386105,0.12975492,0.338971,0.49964228,0.007993883,0.0049752304,0.95757854,0.035660733,0.006760802
"Congress has not set an annual limit on the number of visa workers who can be sponsored for green cards, so the resident population of permanent “temporary workers” is growing fast — and is helping to suppress wages for American graduates.",0,0.15255266,0.14483672,0.8519898,0.0031734845,0.0112117855,0.97218597,0.016602213,0.006175683,0.680615,0.31320933,0.014525383,0.06578303,0.841253,0.054027412,0.016798813,0.0076124403,0.17843255,0.99714965,0.0018439528,0.0010065231
"The president is an obvious horror show, but he’s enabled by members of a movement most saliently characterized by its racism and vengeance, and by apologists who insist the rest of us must understand and respect that movement.",1,0.98409355,0.00086952647,0.00553494,0.99359554,0.0012488392,0.20071694,0.79803425,0.0004124637,0.001001938,0.9985856,0.01794795,0.030914085,0.27925286,0.43014944,0.22280243,0.018933263,0.29328218,0.9976386,0.0006195468,0.0017418873
"On this episode of the Federalist Radio Hour, Garett shares his experiences covering politics, how television and print media have changed, and his own account of the first year of the Trump presidency.",0,0.24321342,0.9945933,0.0045929477,0.0008137542,0.0061208378,0.5441251,0.4497541,0.0013969974,0.016541854,0.98206115,0.02268097,0.038402315,0.66161084,0.12607522,0.14399533,0.007235353,0.08950787,0.0011091777,0.033266384,0.9656244
"Biden spoke passionately Saturday night about handing out food to children and adults with his wife, Jill, and his grandchildren earlier in the day as he blamed President Donald Trump, who has proposed and begun to implement deep benefit cuts for federal subsidies benefiting the poor",1,0.91407937,0.9949949,0.00391522,0.0010899004,0.11263467,0.8870237,0.00034164882,0.2278111,0.717084,0.055104885,0.01112012,0.017177748,0.26611716,0.52294934,0.16141553,0.021220135,0.00025496678,0.993159,0.00088954356,0.005951488
"But if there is one thing we have learned about Trump in the last four years, it's that he's a human earthworm: Every time he gets cut in half, he grows another tail using lies, cheating, and thievery.",1,0.98031944,0.000705405,0.004954615,0.99434,0.0056917435,0.015417244,0.9788911,0.0016226228,0.0019915975,0.9963858,0.3655,0.26101035,0.2664017,0.020197198,0.0834018,0.0034888827,0.06829638,0.9984357,0.00077410234,0.0007901516
"The death in Minneapolis on Monday of George Floyd, the black man captured on video pleading for his life as a white police officer kneeled on his neck, has prompted three nights of protests, at times giving rise to violence, arson and looting.",0,0.103117615,0.99654645,0.0028863456,0.0005672696,0.00018387752,0.9988576,0.0009584653,0.004279398,0.6024447,0.39327592,0.032242868,0.09756955,0.8329107,0.019853134,0.013138136,0.004285607,0.0010938357,0.9956398,0.0034631593,0.00089706766
"Far from inspiring confidence during a public-health crisis, Trump appeared awfully confused during his televised meeting with pharmaceutical execs.",1,0.9755569,0.0007424883,0.03388298,0.96537447,0.026901959,0.04361829,0.92947966,0.013289579,0.009211973,0.97749853,0.011447653,0.012530314,0.11339147,0.4711177,0.380918,0.0105949035,0.00025026026,0.99604106,0.0014183712,0.002540613
"Hungarian Prime Minister Viktor Orban, a staunch anti-immigrant populist, said on Wednesday a new wave of migrants trying to cross the border from Turkey into the European Union must be stopped as far south as possible and his government was ready to help frontline Greece.",1,0.8502811,0.7047465,0.29394433,0.0013091797,0.9951384,0.0046377773,0.00022370357,0.9860221,0.009255981,0.0047218986,0.006870051,0.0100471815,0.106637314,0.3779392,0.49110824,0.0073980656,0.00036458138,0.19018355,0.0032674193,0.8065491
"Trump boasted last week that Modi promised ""millions and millions"" of people would honor him on his route to the stadium, Al Jazeera reported.",1,0.61221266,0.9975551,0.0019213335,0.0005236541,0.9754726,0.023861531,0.0006658352,0.4865709,0.07602388,0.4374052,0.04042808,0.048865452,0.71708953,0.07926031,0.10609664,0.008259918,0.00025639238,0.00071959884,0.0008320196,0.9984484
"This was not the president’s first gesture of warmth in the wake of Limbaugh’s sad revelation. The president took to Twitter to cheer him on, saying, “Many people do not know what a great guy & fantastic political talent the great Rush Limbaugh is. There is nobody like him. Looking for a speedy recovery for our friend!”",1,0.89283335,0.019671276,0.9718298,0.0084989155,0.0013251717,0.84073186,0.15794295,0.00031328152,0.0013289328,0.99835783,0.045970894,0.028382156,0.36928225,0.088096455,0.46087313,0.0073951455,0.54281634,0.007850551,0.0004611829,0.9916883
"Critical education has now turned into indoctrination on critical race theory. Some 4,500 classrooms have adopted the New York Times’ anti-American “1619 Project” into their curricula.",1,0.9381635,0.46482825,0.53268135,0.0024903992,0.00016744396,0.9990797,0.00075286796,0.00076846906,0.0021846772,0.9970469,0.041033253,0.12136513,0.7848626,0.018865556,0.031366043,0.0025074899,0.5191754,0.9954194,0.0035497101,0.0010309155
"U.S. prosecutors on Friday unveiled charges against 18 Portland, Oregon protesters ranging from assaulting police to arson and trespassing, a day after the Trump administration expanded the deployment of tactical police to Seattle.",1,0.0762763,0.9973465,0.0018619589,0.0007914661,0.99379116,0.006128452,8.04785e-05,0.4725506,0.47695294,0.05049641,0.009837593,0.012297723,0.26533183,0.35418054,0.34905946,0.009292902,0.00032737575,0.99790823,0.0012753037,0.00081654347
"As this article was about to be published, Newsom added more claims about California’s success.",0,0.32911417,0.9922764,0.007199057,0.00052460685,0.026902398,0.88002557,0.09307205,0.03908533,0.18383807,0.77707666,0.0143435225,0.014348894,0.14628696,0.39606133,0.41592586,0.013033456,0.07041322,0.025253221,0.97249854,0.0022482704
"A tanker truck drove through thousands of people marching on a Minneapolis highway to protest the death of George Floyd on Sunday before protesters dragged the driver from the cab and beat him, according to a Reuters witness and authorities.",0,0.13350888,0.9972625,0.0021016875,0.0006358442,0.016910225,0.9827283,0.00036148104,0.99894387,0.00046144484,0.0005946469,0.08126013,0.0740657,0.39227217,0.06866484,0.37744522,0.0062918914,0.00046711962,0.99707055,0.0024034167,0.00052596995
"U.S. health insurer Anthem Inc said on Wednesday it will not offer individual Obamacare plans in Maine in 2018, citing uncertainty over government operations, including whether it will provide subsidies to reduce costs under the Affordable Care Act.",0,0.07571124,0.9967424,0.0022635676,0.0009940639,0.99944514,0.0005041205,5.0700106e-05,0.9990858,0.00046768988,0.00044652485,0.00907809,0.008216335,0.13398588,0.23351409,0.6088119,0.0063936724,0.0003054721,0.022229886,0.9760357,0.0017344439
"The normalization effort included softened rhetoric and social gatherings that, for many groups, would increasingly replace confrontational rallies.",0,0.20772307,0.26159874,0.73543364,0.0029676675,0.00023399077,0.998814,0.0009520787,0.07967908,0.5805301,0.33979085,0.011963877,0.05191473,0.82233936,0.07296622,0.03584869,0.0049670483,0.10126943,0.086386085,0.07391471,0.83969927
Top U.S. infectious disease expert Dr. Anthony Fauci on Friday resisted efforts by a staunch ally of President Donald Trump to turn his testimony about controlling the coronavirus pandemic into criticism of protests against racial injustice.,0,0.10216541,0.9959519,0.0037688967,0.0002792646,0.99858594,0.0010739373,0.00034014837,0.15050688,0.023473386,0.82601976,0.0076408847,0.008424024,0.10523768,0.47660878,0.39341605,0.00867248,0.00031220808,0.9978243,0.0014060228,0.0007696853
"Given a certain level of mistrust, here are several public information topics for which we should remain on high alert for quackery.",1,0.9525046,0.0005671427,0.0060517746,0.99338114,0.040434916,0.075883664,0.8836815,0.037521213,0.015911242,0.9465675,0.16825487,0.1455698,0.19985066,0.027282031,0.45476958,0.004272988,0.38812256,0.9971853,0.0020967023,0.0007180062
"The impeachment trial of President Donald Trump begins in earnest in the U.S. Senate on Tuesday, after he was formally charged by the Democratic-controlled House of Representatives on Dec. 18 with “high crimes and misdemeanors.”",0,0.08139158,0.9967296,0.0025628544,0.0007075549,0.027546966,0.022086302,0.95036674,0.0012623012,0.0019667924,0.9967709,0.024592195,0.015759997,0.22644334,0.36379665,0.35261154,0.016796306,0.0043569426,0.99817,0.0009863471,0.00084362197
"It probably has something to do with Pitlyk being a Federalist Society member, a former Brett Kavanaugh clerk, and a fierce opponent of reproductive rights who’s argued that fertility treatments and surrogacy have “grave” adverse effects on society.",0,0.5626804,0.009841307,0.97208023,0.018078491,0.0040770457,0.113647245,0.88227576,0.0007241262,0.0019158463,0.99736005,0.024051331,0.03236357,0.3198124,0.080238126,0.53665984,0.0068747927,0.51167834,0.9977229,0.00078461337,0.0014923748
"Now today, the San Francisco mindset is still, shall we say, peculiar. It’s a city, after all, where old-money trust-fund types, addled with guilt, have joined with nouveaux riche tech tycoons to create a bizarre overclass ideology that’s a part Karl Marx, one part MSNBC, one part Michel Foucault, and maybe even a little bit of Ayn Rand.",1,0.9740664,0.0008747815,0.004428051,0.9946972,0.005276529,0.5002233,0.49450025,0.0007078811,0.00063308346,0.998659,0.07818401,0.31879964,0.54054326,0.022807028,0.036538325,0.003127738,0.6409234,0.9972914,0.0014151905,0.0012933731
